pub_year,country_code,cpc_broad_class,patent_count
1983,KE,Agriculture related,19
1983,KE,Data process related,2
1983,KR,Agriculture related,547
1983,KR,Data process related,563
1983,KR,Mining related,20
1983,LU,Agriculture related,10
1983,LU,Data process related,10
1983,LU,Mining related,2
1983,MA,Agriculture related,21
1983,MA,Data process related,1
1983,MC,Data process related,5
1983,MW,Agriculture related,3
1983,MX,Agriculture related,68
1983,MX,Data process related,44
1983,MX,Mining related,35
1983,MY,Agriculture related,6
1983,MY,Data process related,1
1983,NL,Agriculture related,280
1983,NL,Data process related,392
1983,NL,Mining related,80
1983,NO,Agriculture related,160
1983,NO,Data process related,99
1983,NO,Mining related,195
1983,NZ,Agriculture related,82
1983,NZ,Data process related,24
1983,NZ,Mining related,6
1983,OA,Agriculture related,17
1983,OA,Data process related,1
1983,OA,Mining related,6
1983,PH,Agriculture related,55
1983,PH,Data process related,2
1983,PL,Agriculture related,106
1983,PL,Data process related,15
1983,PL,Mining related,37
1983,PT,Agriculture related,117
1983,PT,Data process related,27
1983,PT,Mining related,4
1983,RO,Agriculture related,90
1983,RO,Data process related,16
1983,RO,Mining related,17
1983,SE,Agriculture related,352
1983,SE,Data process related,293
1983,SE,Mining related,158
1983,SG,Agriculture related,4
1983,SG,Data process related,10
1983,SG,Mining related,8
1983,SU,Agriculture related,51
1983,SU,Data process related,30
1983,SU,Mining related,47
1983,TR,Agriculture related,30
1983,TR,Data process related,1
1983,TR,Mining related,2
1983,US,Agriculture related,1089
1983,US,Data process related,2380
1983,US,Mining related,828
1983,WO,Agriculture related,82
1983,WO,Data process related,270
1983,WO,Mining related,25
1983,YU,Agriculture related,123
1983,YU,Data process related,40
1983,YU,Mining related,40
1983,ZA,Agriculture related,266
1983,ZA,Data process related,86
1983,ZA,Mining related,73
1983,ZM,Agriculture related,2
1983,ZW,Agriculture related,18
1983,ZW,Mining related,2
1984,AP,Agriculture related,1
1984,AP,Mining related,1
1984,AR,Agriculture related,54
1984,AR,Data process related,7
1984,AR,Mining related,8
1984,AT,Agriculture related,248
1984,AT,Data process related,340
1984,AT,Mining related,83
1984,AU,Agriculture related,658
1984,AU,Data process related,646
1984,AU,Mining related,302
1984,BE,Agriculture related,85
1984,BE,Data process related,47
1984,BE,Mining related,41
1984,BG,Agriculture related,21
1984,BG,Data process related,3
1984,BR,Agriculture related,173
1984,BR,Data process related,129
1984,BR,Mining related,52
1984,CA,Agriculture related,397
1984,CA,Data process related,728
1984,CA,Mining related,285
1984,CH,Agriculture related,150
1984,CH,Data process related,128
1984,CH,Mining related,24
1984,CS,Agriculture related,69
1984,CS,Data process related,24
1984,CS,Mining related,18
1984,CY,Agriculture related,4
1984,DD,Agriculture related,124
1984,DD,Data process related,32
1984,DD,Mining related,10
1984,DE,Agriculture related,1406
1984,DE,Data process related,2576
1984,DE,Mining related,726
1984,DK,Agriculture related,483
1984,DK,Data process related,211
1984,DK,Mining related,59
1984,EG,Agriculture related,26
1984,EG,Mining related,4
1984,EP,Agriculture related,1028
1984,EP,Data process related,2660
1984,EP,Mining related,278
1984,ES,Agriculture related,369
1984,ES,Data process related,384
1984,ES,Mining related,99
1984,FI,Agriculture related,243
1984,FI,Data process related,150
1984,FI,Mining related,91
1984,FR,Agriculture related,1297
1984,FR,Data process related,1274
1984,FR,Mining related,443
1984,GB,Agriculture related,1267
1984,GB,Data process related,2465
1984,GB,Mining related,948
1984,GR,Agriculture related,351
1984,GR,Data process related,44
1984,GR,Mining related,15
1984,GT,Agriculture related,1
1984,HK,Agriculture related,8
1984,HK,Data process related,58
1984,HK,Mining related,2
1984,HU,Agriculture related,109
1984,HU,Data process related,19
1984,HU,Mining related,9
1984,IE,Agriculture related,86
1984,IE,Data process related,31
1984,IE,Mining related,17
1984,IL,Agriculture related,236
1984,IL,Data process related,59
1984,IL,Mining related,5
1984,IN,Agriculture related,30
1984,IN,Data process related,18
1984,IN,Mining related,32
1984,IS,Agriculture related,6
1984,IT,Agriculture related,152
1984,IT,Data process related,210
1984,IT,Mining related,39
1984,JP,Agriculture related,517
1984,JP,Data process related,20241
1984,JP,Mining related,246
1984,KE,Agriculture related,6
1984,KR,Agriculture related,517
1984,KR,Data process related,933
1984,KR,Mining related,26
1984,LU,Agriculture related,7
1984,LU,Data process related,3
1984,LU,Mining related,3
1984,MA,Agriculture related,15
1984,MA,Data process related,1
1984,MA,Mining related,8
1984,MC,Data process related,1
1984,MT,Mining related,1
1984,MW,Agriculture related,3
1984,MX,Agriculture related,43
1984,MX,Data process related,58
1984,MX,Mining related,31
1984,MY,Agriculture related,20
1984,MY,Data process related,10
1984,MY,Mining related,3
1984,NL,Agriculture related,286
1984,NL,Data process related,346
1984,NL,Mining related,71
1984,NO,Agriculture related,173
1984,NO,Data process related,111
1984,NO,Mining related,186
1984,NZ,Agriculture related,67
1984,NZ,Data process related,15
1984,NZ,Mining related,4
1984,OA,Agriculture related,39
1984,OA,Mining related,18
1984,PH,Agriculture related,45
1984,PH,Data process related,1
1984,PH,Mining related,3
1984,PL,Agriculture related,106
1984,PL,Data process related,14
1984,PL,Mining related,49
1984,PT,Agriculture related,72
1984,PT,Data process related,22
1984,PT,Mining related,6
1984,RO,Agriculture related,101
1984,RO,Data process related,11
1984,RO,Mining related,22
1984,SE,Agriculture related,326
1984,SE,Data process related,312
1984,SE,Mining related,152
1984,SG,Agriculture related,3
1984,SG,Data process related,14
1984,SG,Mining related,4
1984,SU,Agriculture related,62
1984,SU,Data process related,48
1984,SU,Mining related,63
1984,TR,Agriculture related,32
1984,TR,Data process related,3
1984,TR,Mining related,2
1984,US,Agriculture related,1350
1984,US,Data process related,2871
1984,US,Mining related,1040
1984,WO,Agriculture related,97
1984,WO,Data process related,334
1984,WO,Mining related,45
1984,YU,Agriculture related,45
1984,YU,Data process related,24
1984,YU,Mining related,9
1984,ZA,Agriculture related,193
1984,ZA,Data process related,86
1984,ZA,Mining related,86
1984,ZW,Agriculture related,10
1984,ZW,Data process related,2
1984,ZW,Mining related,2
1985,AP,Agriculture related,1
1985,AR,Agriculture related,10
1985,AR,Data process related,3
1985,AR,Mining related,2
1985,AT,Agriculture related,300
1985,AT,Data process related,249
1985,AT,Mining related,67
1985,AU,Agriculture related,652
1985,AU,Data process related,739
1985,AU,Mining related,342
1985,BE,Agriculture related,97
1985,BE,Data process related,48
1985,BE,Mining related,34
1985,BG,Agriculture related,20
1985,BG,Data process related,1
1985,BG,Mining related,1
1985,BR,Agriculture related,189
1985,BR,Data process related,147
1985,BR,Mining related,49
1985,CA,Agriculture related,363
1985,CA,Data process related,768
1985,CA,Mining related,261
1985,CH,Agriculture related,108
1985,CH,Data process related,150
1985,CH,Mining related,29
1985,CS,Agriculture related,95
1985,CS,Data process related,13
1985,CS,Mining related,27
1985,CY,Agriculture related,3
1985,DD,Agriculture related,69
1985,DD,Data process related,40
1985,DD,Mining related,6
1985,DE,Agriculture related,1740
1985,DE,Data process related,2647
1985,DE,Mining related,805
1985,DK,Agriculture related,564
1985,DK,Data process related,226
1985,DK,Mining related,50
1985,EG,Agriculture related,16
1985,EG,Data process related,1
1985,EG,Mining related,7
1985,EP,Agriculture related,1223
1985,EP,Data process related,3189
1985,EP,Mining related,378
1985,ES,Agriculture related,412
1985,ES,Data process related,295
1985,ES,Mining related,70
1985,FI,Agriculture related,233
1985,FI,Data process related,162
1985,FI,Mining related,101
1985,FR,Agriculture related,1350
1985,FR,Data process related,1323
1985,FR,Mining related,390
1985,GB,Agriculture related,1318
1985,GB,Data process related,2523
1985,GB,Mining related,1050
1985,GR,Agriculture related,78
1985,GR,Data process related,20
1985,GR,Mining related,6
1985,GT,Agriculture related,2
1985,HK,Agriculture related,10
1985,HK,Data process related,55
1985,HK,Mining related,4
1985,HU,Agriculture related,220
1985,HU,Data process related,15
1985,HU,Mining related,20
1985,IE,Agriculture related,89
1985,IE,Data process related,60
1985,IE,Mining related,18
1985,IL,Agriculture related,199
1985,IL,Data process related,74
1985,IL,Mining related,5
1985,IN,Agriculture related,13
1985,IN,Data process related,10
1985,IN,Mining related,14
1985,IS,Agriculture related,4
1985,IT,Agriculture related,834
1985,IT,Data process related,1169
1985,IT,Mining related,158
1985,JO,Data process related,1
1985,JP,Agriculture related,525
1985,JP,Data process related,19410
1985,JP,Mining related,224
1985,KE,Agriculture related,11
1985,KE,Data process related,1
1985,KR,Agriculture related,462
1985,KR,Data process related,1176
1985,KR,Mining related,41
1985,LU,Agriculture related,7
1985,LU,Data process related,2
1985,LU,Mining related,2
1985,MA,Agriculture related,14
1985,MA,Data process related,1
1985,MA,Mining related,1
1985,MN,Agriculture related,1
1985,MW,Agriculture related,1
1985,MX,Agriculture related,32
1985,MX,Data process related,32
1985,MX,Mining related,17
1985,MY,Agriculture related,31
1985,MY,Data process related,31
1985,MY,Mining related,26
1985,NL,Agriculture related,318
1985,NL,Data process related,315
1985,NL,Mining related,69
1985,NO,Agriculture related,157
1985,NO,Data process related,146
1985,NO,Mining related,261
1985,NZ,Agriculture related,103
1985,NZ,Data process related,30
1985,NZ,Mining related,15
1985,OA,Agriculture related,18
1985,OA,Data process related,1
1985,OA,Mining related,7
1985,PH,Agriculture related,68
1985,PH,Data process related,11
1985,PH,Mining related,6
1985,PL,Agriculture related,90
1985,PL,Data process related,21
1985,PL,Mining related,33
1985,PT,Agriculture related,96
1985,PT,Data process related,16
1985,PT,Mining related,4
1985,RO,Agriculture related,44
1985,RO,Data process related,8
1985,RO,Mining related,14
1985,SE,Agriculture related,309
1985,SE,Data process related,334
1985,SE,Mining related,151
1985,SG,Agriculture related,11
1985,SG,Data process related,67
1985,SG,Mining related,12
1985,SU,Agriculture related,47
1985,SU,Data process related,31
1985,SU,Mining related,62
1985,TR,Agriculture related,39
1985,TR,Data process related,1
1985,TR,Mining related,3
1985,US,Agriculture related,1388
1985,US,Data process related,3178
1985,US,Mining related,944
1985,WO,Agriculture related,118
1985,WO,Data process related,361
1985,WO,Mining related,32
1985,YU,Agriculture related,19
1985,YU,Data process related,26
1985,YU,Mining related,9
1985,ZA,Agriculture related,198
1985,ZA,Data process related,59
1985,ZA,Mining related,81
1985,ZM,Agriculture related,2
1985,ZM,Mining related,2
1985,ZW,Agriculture related,9
1985,ZW,Mining related,3
1986,AP,Agriculture related,5
1986,AP,Mining related,1
1986,AT,Agriculture related,358
1986,AT,Data process related,265
1986,AT,Mining related,95
1986,AU,Agriculture related,652
1986,AU,Data process related,685
1986,AU,Mining related,282
1986,BE,Agriculture related,74
1986,BE,Data process related,59
1986,BE,Mining related,22
1986,BG,Agriculture related,25
1986,BG,Data process related,2
1986,BG,Mining related,6
1986,BR,Agriculture related,145
1986,BR,Data process related,96
1986,BR,Mining related,42
1986,CA,Agriculture related,309
1986,CA,Data process related,708
1986,CA,Mining related,234
1986,CH,Agriculture related,104
1986,CH,Data process related,147
1986,CH,Mining related,20
1986,CN,Agriculture related,55
1986,CN,Data process related,141
1986,CN,Mining related,37
1986,CS,Agriculture related,64
1986,CS,Data process related,9
1986,CS,Mining related,21
1986,CY,Agriculture related,1
1986,DD,Agriculture related,76
1986,DD,Data process related,27
1986,DD,Mining related,6
1986,DE,Agriculture related,1847
1986,DE,Data process related,2760
1986,DE,Mining related,844
1986,DK,Agriculture related,522
1986,DK,Data process related,197
1986,DK,Mining related,68
1986,DO,Agriculture related,1
1986,EG,Agriculture related,18
1986,EG,Data process related,4
1986,EG,Mining related,3
1986,EP,Agriculture related,1493
1986,EP,Data process related,3890
1986,EP,Mining related,442
1986,ES,Agriculture related,427
1986,ES,Data process related,342
1986,ES,Mining related,80
1986,FI,Agriculture related,246
1986,FI,Data process related,159
1986,FI,Mining related,50
1986,FR,Agriculture related,997
1986,FR,Data process related,1230
1986,FR,Mining related,333
1986,GB,Agriculture related,1210
1986,GB,Data process related,2045
1986,GB,Mining related,936
1986,GR,Agriculture related,83
1986,GR,Data process related,22
1986,GR,Mining related,2
1986,HK,Agriculture related,6
1986,HK,Data process related,93
1986,HU,Agriculture related,249
1986,HU,Data process related,18
1986,HU,Mining related,17
1986,IE,Agriculture related,78
1986,IE,Data process related,46
1986,IE,Mining related,22
1986,IL,Agriculture related,182
1986,IL,Data process related,69
1986,IL,Mining related,1
1986,IN,Agriculture related,8
1986,IN,Data process related,13
1986,IN,Mining related,14
1986,IS,Agriculture related,9
1986,IT,Agriculture related,665
1986,IT,Data process related,999
1986,IT,Mining related,159
1986,JO,Agriculture related,1
1986,JP,Agriculture related,595
1986,JP,Data process related,13577
1986,JP,Mining related,219
1986,KE,Agriculture related,2
1986,KE,Data process related,3
1986,KR,Agriculture related,535
1986,KR,Data process related,1471
1986,KR,Mining related,30
1986,LU,Agriculture related,14
1986,LU,Data process related,9
1986,LU,Mining related,3
1986,MA,Agriculture related,14
1986,MA,Data process related,3
1986,MA,Mining related,4
1986,MC,Data process related,2
1986,MW,Agriculture related,1
1986,MX,Agriculture related,15
1986,MX,Data process related,22
1986,MX,Mining related,17
1986,MY,Agriculture related,16
1986,MY,Data process related,21
1986,MY,Mining related,9
1986,NL,Agriculture related,270
1986,NL,Data process related,284
1986,NL,Mining related,55
1986,NO,Agriculture related,176
1986,NO,Data process related,161
1986,NO,Mining related,381
1986,NZ,Agriculture related,106
1986,NZ,Data process related,10
1986,NZ,Mining related,16
1986,OA,Agriculture related,10
1986,OA,Data process related,1
1986,OA,Mining related,6
1986,PH,Agriculture related,51
1986,PH,Data process related,12
1986,PH,Mining related,8
1986,PL,Agriculture related,42
1986,PL,Data process related,8
1986,PL,Mining related,32
1986,PT,Agriculture related,178
1986,PT,Data process related,48
1986,PT,Mining related,3
1986,RO,Agriculture related,34
