"year","country","agr_pat","dat_pat","min_pat","ene_pat","all_pat","TIDR_all","TIDR_agr","TIDR_min","TIDR_log","TIDR_nuc","TIDR_wind","TIDR_solar","TIDR_bio"
2013,"Indonesia",NA,NA,NA,NA,NA,32.660687593423,51.530612244898,75,6.89655172413793,39.1304347826087,36.4942528735632,12.8676470588235,57.2815533980583
2013,"Iran",NA,NA,NA,NA,NA,47.4048442906574,18.2795698924731,-16.6666666666667,24.2105263157895,45.1612903225806,68.5185185185185,65.4545454545455,73.6842105263158
2013,"Jamaica",NA,NA,NA,NA,NA,86.7494824016563,91.4893617021277,100,79.5180722891566,90.3225806451613,86,86.8613138686131,96.2962962962963
2013,"Kazakhstan",NA,NA,NA,NA,NA,69.9755899104963,85.2348993288591,71.4285714285714,62.5,73.1707317073171,67.2514619883041,67.6975945017182,78.5714285714286
2013,"Kenya",NA,NA,NA,NA,NA,72.5043782837128,77.2727272727273,78.0487804878049,73.6363636363636,87.1794871794872,73.015873015873,64.8208469055375,69.1176470588235
2013,"Kiribati",NA,NA,NA,NA,NA,96.9924812030075,100,NA,97.4358974358974,100,96.6666666666667,93.9393939393939,100
2013,"Kuwait",NA,NA,NA,NA,NA,74.7156605424322,87.5,81.8181818181818,49.0654205607477,91.8604651162791,80,77.2893772893773,64.7058823529412
2013,"Kyrgyzstan",NA,NA,NA,NA,NA,82.5641025641026,84.8101265822785,70,72.8571428571428,75,88,86.8613138686131,90.3225806451613
2013,"Laos",NA,NA,NA,NA,NA,83.7320574162679,87.8787878787879,81.8181818181818,82.089552238806,90.9090909090909,89.1891891891892,72.2222222222222,92.8571428571429
2013,"Lebanon",NA,NA,NA,NA,NA,18.4807256235828,26.6666666666667,-10.5263157894737,6.2111801242236,61.8181818181818,4.8780487804878,27.1604938271605,28.9473684210526
2013,"Lesotho",NA,NA,NA,NA,NA,71,50,60,71.4285714285714,85.7142857142857,68.4210526315789,86.3636363636364,57.1428571428571
2013,"Madagascar",NA,NA,NA,NA,NA,81.5412186379928,95.9183673469388,80,82.2033898305085,89.2857142857143,75.9036144578313,79.6052631578947,90
2013,"Malawi",NA,NA,NA,NA,NA,81.0546875,78.3505154639175,93.75,70.2290076335878,84.2105263157895,88.4210526315789,86.046511627907,84
2013,"Maldives",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2013,"Malta",NA,NA,NA,NA,NA,61.0671936758893,92.5925925925926,60,72.6190476190476,50,59.5744680851064,46.1538461538462,76
2013,"Mauritania",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2013,"Mauritius",NA,NA,NA,NA,NA,72.5219573400251,84,73.3333333333333,64.2857142857143,85.1063829787234,71.8487394957983,66.2280701754386,93.0232558139535
2013,"Mongolia",NA,NA,NA,NA,NA,87.8693623639191,96.0526315789474,96.1538461538462,83.0769230769231,100,86.1244019138756,84.6153846153846,96.6666666666667
2013,"Montserrat",NA,NA,NA,NA,NA,94.0476190476191,100,100,80,NA,95.8333333333333,96.551724137931,100
2013,"Mozambique",NA,NA,NA,NA,NA,85.8247422680412,88.7931034482759,89.4736842105263,78.515625,94.2857142857143,86.9281045751634,89.1156462585034,96
2013,"Myanmar (Burma)",NA,NA,NA,NA,NA,96.7123287671233,97.1014492753623,100,95.6521739130435,100,92.8571428571429,97.3684210526316,100
2013,"Namibia",NA,NA,NA,NA,NA,39.4366197183099,45.3125,27.7777777777778,34.8148148148148,57.1428571428571,31.8681318681319,47.65625,19.2307692307692
2013,"Nepal",NA,NA,NA,NA,NA,94.8126801152738,97.8260869565217,100,87.5,100,98.9010989010989,94.2148760330578,82.3529411764706
2013,"New Caledonia",NA,NA,NA,NA,NA,87.2968980797637,96.6666666666667,93.75,81.6176470588235,96.6666666666667,87.9396984924623,86.5671641791045,82.8571428571429
2013,"Niger",NA,NA,NA,NA,NA,89.7222222222222,100,70,73.0769230769231,100,96.4705882352941,93.8775510204082,89.7435897435898
2013,"Nigeria",NA,NA,NA,NA,NA,90.1185770750988,95.2941176470588,97.7777777777778,83.2727272727273,90.4761904761905,93.048128342246,91.6256157635468,86.9565217391304
2013,"North Macedonia",NA,NA,NA,NA,NA,66.5158371040724,77.7777777777778,65.3846153846154,60.4790419161677,67.3076923076923,68.796992481203,57.9908675799087,89.1304347826087
2013,"Oman",NA,NA,NA,NA,NA,83.7209302325581,88.5964912280702,93.1818181818182,86.0696517412935,92.3076923076923,76.5027322404372,81.8681318681319,78.0487804878049
2013,"Pakistan",NA,NA,NA,NA,NA,67.3184357541899,42.483660130719,50,47.093023255814,73.9130434782609,76.4890282131661,78.2426778242678,88.6363636363636
2013,"Palau",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2013,"Panama",NA,NA,NA,NA,NA,29.2273236282195,6.99300699300699,57.8947368421053,56.701030927835,56.5217391304348,39.3805309734513,4.71204188481675,-9.09090909090909
2013,"Paraguay",NA,NA,NA,NA,NA,87.308868501529,83.6734693877551,100,88.2352941176471,96.6666666666667,86.0335195530726,85.2112676056338,94.1176470588235
2013,"Qatar",NA,NA,NA,NA,NA,82.2916666666667,88.0952380952381,100,46.6019417475728,90.4761904761905,97.4025974025974,100,88.8888888888889
2013,"Rwanda",NA,NA,NA,NA,NA,89.8523985239852,89.5833333333333,90,81.5126050420168,100,92.7272727272727,91.1111111111111,97.3684210526316
2013,"St. Kitts & Nevis",NA,NA,NA,NA,NA,91.9753086419753,85.7142857142857,100,93.75,100,95.8333333333333,88.8888888888889,88.8888888888889
2013,"St. Lucia",NA,NA,NA,NA,NA,72.2222222222222,84.6153846153846,100,68.75,90.9090909090909,77.6595744680851,62.6373626373626,80
2013,"St. Vincent & Grenadines",NA,NA,NA,NA,NA,82.4267782426778,95,100,69.7674418604651,100,92.1875,76.4044943820225,77.7777777777778
2013,"Samoa",NA,NA,NA,NA,NA,80.5555555555556,89.4736842105263,100,64.1025641025641,85.7142857142857,80,94.5945945945946,71.4285714285714
2013,"São Tomé & Príncipe",NA,NA,NA,NA,NA,97.4358974358974,100,100,88.2352941176471,100,100,100,100
2013,"Senegal",NA,NA,NA,NA,NA,74.8618784530387,75.5813953488372,96.2962962962963,64.3243243243243,81.8181818181818,73.780487804878,82.3863636363636,73.5849056603774
2013,"Seychelles",NA,NA,NA,NA,NA,96.3340122199593,100,100,91.8367346938776,100,95.7446808510638,97.65625,96.4285714285714
2013,"Solomon Islands",NA,NA,NA,NA,NA,91.0714285714286,100,90,77.3584905660377,100,88.8888888888889,97.6744186046512,95.4545454545455
2013,"Sri Lanka",NA,NA,NA,NA,NA,78.2747603833866,90.5109489051095,89.4736842105263,75,43.3333333333333,75.4940711462451,80.2521008403361,92.4528301886792
2013,"Palestinian Territories",NA,NA,NA,NA,NA,92.463768115942,85.1851851851852,80,87.719298245614,100,93.6507936507936,94.1176470588235,100
2013,"Sudan",NA,NA,NA,NA,NA,99.8511904761905,99.3506493506494,100,100,100,100,100,100
2013,"Suriname",NA,NA,NA,NA,NA,89.4409937888199,100,100,84.6153846153846,100,89.8305084745763,88,85
2013,"Thailand",NA,NA,NA,NA,NA,-36.7737948084054,-23.5955056179775,19.1176470588235,-95.8646616541353,-76.8421052631579,-30.316742081448,-9.57446808510638,-59.5959595959596
2013,"Timor-Leste",NA,NA,NA,NA,NA,90,100,100,89.0909090909091,100,88.4615384615385,84,77.7777777777778
2013,"Togo",NA,NA,NA,NA,NA,78.90625,92.8571428571429,87.5,63.8297872340426,50,98.2142857142857,83.3333333333333,58.3333333333333
2013,"Tonga",NA,NA,NA,NA,NA,87.0588235294118,95.2380952380952,75,76.7441860465116,100,91.6666666666667,88.8888888888889,80
2013,"Trinidad & Tobago",NA,NA,NA,NA,NA,63.9175257731959,61.5384615384615,66.6666666666667,60.5263157894737,58.3333333333333,70.8994708994709,64.7058823529412,29.1666666666667
2013,"Uganda",NA,NA,NA,NA,NA,75.8241758241758,82.2695035460993,74.0740740740741,65.7894736842105,91.8918918918919,79.2207792207792,75.4545454545455,76
2013,"United Arab Emirates",NA,NA,NA,NA,NA,-19.4679564691657,29.045643153527,11.1111111111111,-50.8670520231214,-11.214953271028,-4.62287104622871,-34.3434343434343,-55.5555555555556
2013,"Tanzania",NA,NA,NA,NA,NA,77.3985239852398,80.9210526315789,79.4871794871795,66.9354838709677,92.6470588235294,83.6,74.4855967078189,78.5714285714286
2013,"Venezuela",NA,NA,NA,NA,NA,90.738813735692,92.4528301886792,81.4814814814815,86.4583333333333,98.5294117647059,89.4160583941606,91.3793103448276,98.5074626865672
2013,"Yemen",NA,NA,NA,NA,NA,92.5619834710744,98.4848484848485,100,86.7924528301887,92.3076923076923,90,98.4126984126984,93.75
2013,"Zambia",NA,NA,NA,NA,NA,78.7765293383271,79.6992481203008,85,74.6606334841629,84,76.7045454545455,84.2465753424658,74.2857142857143
2013,"Zimbabwe",NA,NA,NA,NA,NA,86.7269984917044,80.3921568627451,87.5,82.312925170068,86.2068965517241,90.4191616766467,89.6774193548387,93.5483870967742
2014,"Albania",NA,NA,NA,NA,NA,94.4444444444444,100,100,93.0232558139535,100,89.4736842105263,95.3488372093023,100
2014,"Algeria",NA,NA,NA,NA,NA,95.2513966480447,98.4496124031008,100,93.2692307692308,100,91.1764705882353,97.1774193548387,98.4375
2014,"Andorra",NA,NA,NA,NA,NA,80.8888888888889,100,100,54.0540540540541,100,91.6666666666667,78.0487804878049,62.5
2014,"Angola",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2014,"Antigua & Barbuda",NA,NA,NA,NA,NA,84.5771144278607,71.4285714285714,100,81.8181818181818,100,85.1851851851852,90.5405405405405,50
2014,"Armenia",NA,NA,NA,NA,NA,87.7167630057804,96.5116279069768,85.7142857142857,88.034188034188,97.2972972972973,84.3601895734597,83.1521739130435,100
2014,"Aruba",NA,NA,NA,NA,NA,78.5714285714286,82.3529411764706,71.4285714285714,64.7058823529412,100,87.9310344827586,76.0869565217391,75
2014,"Azerbaijan",NA,NA,NA,NA,NA,84.5468053491828,91.8918918918919,89.4736842105263,73.2876712328767,89.4736842105263,85.427135678392,85.9649122807018,100
2014,"Bahamas",NA,NA,NA,NA,NA,70.414201183432,62.5,100,57.5757575757576,66.6666666666667,81.1320754716981,72.3404255319149,42.8571428571429
2014,"Bahrain",NA,NA,NA,NA,NA,77.9030439684329,83.9622641509434,65.3846153846154,62.0689655172414,85.0746268656716,86.1788617886179,79.2452830188679,71.4285714285714
2014,"Barbados",NA,NA,NA,NA,NA,76.1306532663317,85.7142857142857,80,61.5384615384615,100,85.2112676056338,62.4,94.7368421052632
2014,"Belarus",NA,NA,NA,NA,NA,20.8139534883721,25.5813953488372,47.8260869565217,-9.75609756097561,50.8474576271186,15.4929577464789,19.7115384615385,73.4375
2014,"Belize",NA,NA,NA,NA,NA,91.4956011730205,94.1176470588235,85.7142857142857,82.089552238806,100,94.2528735632184,91.304347826087,100
2014,"Benin",NA,NA,NA,NA,NA,76.5957446808511,91.1111111111111,88.8888888888889,63.7037037037037,86.6666666666667,77.6119402985075,83.3333333333333,85.7142857142857
2014,"Bermuda",NA,NA,NA,NA,NA,94.3298969072165,100,100,93.1034482758621,100,91.9354838709677,93.5483870967742,100
2014,"Bolivia",NA,NA,NA,NA,NA,87.3575129533679,94.4099378881988,89.4736842105263,78.5714285714286,98.1481481481482,85.9922178988327,87.037037037037,91.2280701754386
2014,"Bosnia & Herzegovina",NA,NA,NA,NA,NA,63.960396039604,78.2608695652174,68.9655172413793,40.5714285714286,65.5172413793103,64.0569395017794,69.4029850746269,70.4918032786885
2014,"Botswana",NA,NA,NA,NA,NA,60.1873536299766,67.3076923076923,66.6666666666667,44.8598130841121,40,63.4615384615385,72.1739130434783,52.9411764705882
2014,"Brunei",NA,NA,NA,NA,NA,77.988614800759,90.9090909090909,100,70,76.6666666666667,79.0960451977401,75.5395683453237,75
2014,"Burkina Faso",NA,NA,NA,NA,NA,84.1296928327645,94.1176470588235,60,61.8705035971223,100,94.9640287769784,89.375,94.2857142857143
2014,"Burundi",NA,NA,NA,NA,NA,88.659793814433,92.9824561403509,100,75.609756097561,100,97.6190476190476,90.2777777777778,94.7368421052632
2014,"Cape Verde",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2014,"Cambodia",NA,NA,NA,NA,NA,89.80044345898,92.4242424242424,86.9565217391304,84.8920863309353,94.7368421052632,94.6808510638298,90.3614457831325,88.8888888888889
2014,"Cameroon",NA,NA,NA,NA,NA,82.4911868390129,98.0952380952381,85.1851851851852,66.6666666666667,85.1063829787234,82.8054298642534,83.6633663366337,92.7536231884058
2014,"Central African Republic",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2014,"Macao SAR China",NA,NA,NA,NA,NA,82.8703703703704,100,100,83.6363636363636,100,80.5555555555556,75.4385964912281,100
2014,"Comoros",NA,NA,NA,NA,NA,88.5714285714286,100,85.7142857142857,75,100,100,100,80
2014,"Congo - Brazzaville",NA,NA,NA,NA,NA,85.6562922868742,95.8904109589041,92.3076923076923,76.2626262626263,91.1111111111111,83.419689119171,90.7407407407407,92.8571428571429
2014,"Côte d’Ivoire",NA,NA,NA,NA,NA,76.495278069255,91.0714285714286,90.2439024390244,61.576354679803,86.6666666666667,75.875486381323,74.7747747747748,89.6551724137931
2014,"Eswatini",NA,NA,NA,NA,NA,60.6666666666667,69.2307692307692,33.3333333333333,55,70,64.8648648648649,73.0769230769231,0
2014,"Ethiopia",NA,NA,NA,NA,NA,78.9587852494577,90.0709219858156,86.4864864864865,73.7864077669903,96.6666666666667,82.9383886255924,64.4444444444444,92.8571428571429
2014,"Fiji",NA,NA,NA,NA,NA,70.2991452991453,82.8125,100,68.2242990654206,68,72.6495726495726,58.1196581196581,80
2014,"French Polynesia",NA,NA,NA,NA,NA,91.6666666666667,98.1132075471698,100,93.3333333333333,100,89.4736842105263,88.2352941176471,100
2014,"Gabon",NA,NA,NA,NA,NA,75.8258258258258,92.8571428571429,68.4210526315789,50.9803921568627,86.8421052631579,81.1594202898551,84.0764331210191,80.5555555555556
2014,"Gambia",NA,NA,NA,NA,NA,95.9259259259259,100,100,93.8271604938272,92.3076923076923,94.9152542372881,96.551724137931,96.2962962962963
2014,"Ghana",NA,NA,NA,NA,NA,81.6126601356443,87.7300613496933,86.2745098039216,68.1681681681682,93.1506849315068,87.1621621621622,80.7692307692308,91.9191919191919
2014,"Greenland",NA,NA,NA,NA,NA,92.8,100,100,87.1794871794872,100,92.3076923076923,97.5,83.3333333333333
2014,"Grenada",NA,NA,NA,NA,NA,91.3419913419913,95.6521739130435,100,91.6666666666667,75,90,90.4109589041096,100
2014,"Guinea",NA,NA,NA,NA,NA,88.1720430107527,100,86.6666666666667,72.1804511278195,100,94.5945945945946,92.0353982300885,96.4285714285714
2014,"Guinea-Bissau",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2014,"Guyana",NA,NA,NA,NA,NA,92.3990498812352,93.75,86.6666666666667,91.2621359223301,100,91.4285714285714,91.5789473684211,100
2014,"Indonesia",NA,NA,NA,NA,NA,33.5804299481097,45.2631578947368,64.1791044776119,10.6382978723404,38.7096774193548,39.2045454545455,19.9300699300699,58.9473684210526
2014,"Iran",NA,NA,NA,NA,NA,55.6574923547401,35,15.1515151515152,47.5409836065574,38.7096774193548,69.5121951219512,69.2913385826772,78.9473684210526
2014,"Iraq",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2014,"Jamaica",NA,NA,NA,NA,NA,86.5612648221344,92.3076923076923,100,84.1463414634146,92.3076923076923,88.3435582822086,81.5789473684211,92
2014,"Kazakhstan",NA,NA,NA,NA,NA,70.016339869281,87.8787878787879,89.4736842105263,57.6923076923077,74.6478873239437,65.6441717791411,64.3835616438356,89.873417721519
2014,"Kiribati",NA,NA,NA,NA,NA,92.3664122137405,100,100,80.5555555555556,100,88.4615384615385,100,100
2014,"Kuwait",NA,NA,NA,NA,NA,75.9197324414716,88.6524822695035,83.3333333333333,45.2914798206278,93.1034482758621,84.0782122905028,79.7872340425532,66.6666666666667
2014,"Kyrgyzstan",NA,NA,NA,NA,NA,83.5016835016835,91.4893617021277,73.6842105263158,73.015873015873,89.2857142857143,85,82.7067669172932,97.0588235294118
2014,"Laos",NA,NA,NA,NA,NA,92.5531914893617,93.75,86.6666666666667,93.75,100,92.8571428571429,86.9565217391304,92.8571428571429
2014,"Lebanon",NA,NA,NA,NA,NA,23.2908458864426,22.6415094339623,18.1818181818182,16.875,80.3921568627451,9.67741935483871,25.7510729613734,48.8372093023256
2014,"Lesotho",NA,NA,NA,NA,NA,64.4444444444444,57.1428571428571,75,58.6206896551724,66.6666666666667,66.6666666666667,92.3076923076923,44.4444444444444
2014,"Madagascar",NA,NA,NA,NA,NA,83.2572298325723,92.5373134328358,92.8571428571429,76.3779527559055,88.5714285714286,80.7881773399015,84.3023255813954,89.7435897435898
2014,"Malawi",NA,NA,NA,NA,NA,80.2348336594912,83.1460674157303,83.3333333333333,59.1304347826087,89.2857142857143,91,84.6715328467153,86.6666666666667
2014,"Maldives",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2014,"Malta",NA,NA,NA,NA,NA,59.9616858237548,100,80,50,33.3333333333333,64.7482014388489,46.8208092485549,87.5
2014,"Mauritania",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2014,"Mauritius",NA,NA,NA,NA,NA,71.9298245614035,83.1775700934579,94.7368421052632,64.7058823529412,88.8888888888889,70.1195219123506,65.625,81.8181818181818
2014,"Mongolia",NA,NA,NA,NA,NA,83.5314091680815,96.4705882352941,96.1538461538462,75.7575757575758,87.5,83.6842105263158,77.2413793103448,90
2014,"Montserrat",NA,NA,NA,NA,NA,94.1860465116279,100,100,90.4761904761905,NA,90.9090909090909,96,100
2014,"Mozambique",NA,NA,NA,NA,NA,86.5183246073298,92.5619834710744,96.6666666666667,75,93.5483870967742,89.041095890411,91.6666666666667,91.6666666666667
2014,"Myanmar (Burma)",NA,NA,NA,NA,NA,98.3014861995754,100,95.2380952380952,99.1735537190083,100,94.4444444444444,97.9166666666667,100
2014,"Namibia",NA,NA,NA,NA,NA,50.2683363148479,60.3174603174603,60,38.8489208633094,57.5757575757576,54.6218487394958,54.5454545454545,23.0769230769231
2014,"Nepal",NA,NA,NA,NA,NA,94.6859903381642,96.7741935483871,100,90.9090909090909,94.7368421052632,97.029702970297,95.3125,78.5714285714286
2014,"New Caledonia",NA,NA,NA,NA,NA,86.8702290076336,91.0714285714286,90,82.8571428571429,97.2222222222222,85.6382978723404,87,92
2014,"Niger",NA,NA,NA,NA,NA,89.3899204244032,97.3684210526316,92.3076923076923,72.9166666666667,100,94.1860465116279,96.8085106382979,88.2352941176471
2014,"Nigeria",NA,NA,NA,NA,NA,94.9865711727842,96.875,100,91.4893617021277,90.9090909090909,93.8388625592417,98.5645933014354,96.7741935483871
2014,"North Macedonia",NA,NA,NA,NA,NA,69.6641386782232,74.7663551401869,96,56.6666666666667,80,70.2205882352941,67.7966101694915,86.7924528301887
2014,"Oman",NA,NA,NA,NA,NA,77.8497409326425,87.3949579831933,83.3333333333333,64.3939393939394,84.6153846153846,76.4102564102564,76.3440860215054,92.5
2014,"Pakistan",NA,NA,NA,NA,NA,63.2058287795993,58.7878787878788,46.875,26.5432098765432,76,69.7068403908795,73.9776951672863,78.4090909090909
2014,"Palau",NA,NA,NA,NA,NA,93.1818181818182,100,100,92.5,100,88.0952380952381,93.6170212765958,95
2014,"Panama",NA,NA,NA,NA,NA,28.1142857142857,15.9420289855072,29.0322580645161,55.952380952381,79.1666666666667,31.5555555555556,2.85714285714286,10.9090909090909
2014,"Paraguay",NA,NA,NA,NA,NA,90.3133903133903,90.9090909090909,95.4545454545455,90.7894736842105,96.6666666666667,88.4057971014493,88.125,100
2014,"Qatar",NA,NA,NA,NA,NA,99.7822931785196,100,100,100,100,99.0853658536585,100,100
2014,"Rwanda",NA,NA,NA,NA,NA,91.3761467889908,92.5531914893617,83.3333333333333,86.4406779661017,96.2962962962963,93.5185185185185,92.3076923076923,94.5945945945946
2014,"St. Kitts & Nevis",NA,NA,NA,NA,NA,93.2098765432099,100,100,83.3333333333333,100,94.9152542372881,91.304347826087,100
2014,"St. Lucia",NA,NA,NA,NA,NA,72.9903536977492,66.6666666666667,83.3333333333333,70,83.3333333333333,82.5688073394495,64.8148148148148,63.6363636363636
2014,"St. Vincent & Grenadines",NA,NA,NA,NA,NA,84.2696629213483,88,100,65.1162790697674,100,87.5,86.1386138613861,100
2014,"Samoa",NA,NA,NA,NA,NA,94.5355191256831,90.9090909090909,100,86.7924528301887,100,100,100,91.6666666666667
2014,"São Tomé & Príncipe",NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100
2014,"Senegal",NA,NA,NA,NA,NA,71.5287517531557,82.9787234042553,85.7142857142857,53.8461538461538,100,79.4871794871795,66.6666666666667,81.3953488372093
2014,"Seychelles",NA,NA,NA,NA,NA,97.0401691331924,97.8723404255319,100,95.2941176470588,100,96.7320261437908,96.8,100
2014,"Sierra Leone",NA,NA,NA,NA,NA,77.7173913043478,75,66.6666666666667,53.1914893617021,88.8888888888889,88.3333333333333,85.7142857142857,90.9090909090909
2014,"Solomon Islands",NA,NA,NA,NA,NA,87.9828326180258,92.3076923076923,100,75,100,87.8048780487805,97.5,92.5925925925926
2014,"Sri Lanka",NA,NA,NA,NA,NA,56.3805104408353,78.3018867924528,63.6363636363636,48,25.4237288135593,52.7659574468085,58.4745762711864,76.7441860465116
2014,"Palestinian Territories",NA,NA,NA,NA,NA,93.2432432432432,77.4193548387097,75,88.3333333333333,100,95.5223880597015,97.0873786407767,100
2014,"Sudan",NA,NA,NA,NA,NA,97.6683937823834,97.1098265895954,100,95.049504950495,100,98.75,100,97.2222222222222
2014,"Suriname",NA,NA,NA,NA,NA,80.0653594771242,97.6190476190476,100,67.7083333333333,80,87.0967741935484,79.4117647058823,73.6842105263158
