period,reporterDesc,id,flowDesc,partnerDesc,cmdCode,cmdDesc,fobvalue,Category
1991,Chile,44867118,Import,Rep. of Korea,8701,Tractors; (other than tractors of heading no 8709),NA,Logistics
1991,"China, Macao SAR",47533257,Import,"Areas, nes",8434,Milking machines and dairy machinery,NA,Agriculture
1991,Colombia,97159053,Export,Italy,8704,Vehicles; for the transport of goods,102139,Logistics
1991,Cyprus,48171001,Import,"Areas, nes",8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
1991,Denmark,96517328,Export,Norway,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",8796195,Mining
1991,Denmark,47082374,Import,Ireland,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
1991,Denmark,97601985,Export,Bangladesh,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",97552,Logistics
1991,Denmark,50336356,Export,Japan,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",3158556,Agriculture
1991,Ecuador,47720181,Import,United Kingdom,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",NA,Agriculture
1991,Finland,96959516,Export,Germany,8704,Vehicles; for the transport of goods,5722198,Logistics
1991,Finland,45273429,Import,United Kingdom,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",NA,Mining
1991,Finland,46056373,Import,Netherlands,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
1991,Germany,52770455,Export,Hungary,8428,"Lifting, handling, loading or unloading machinery (eg lifts, escalators, conveyors, teleferics)",11605000,Logistics
1991,Germany,96855726,Export,Myanmar,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",50000,Logistics
1991,Germany,49703984,Import,Japan,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,NA,Logistics
1991,Germany,99969750,Export,"Other Asia, nes",8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",10000,Agriculture
1991,Germany,97592582,Export,Hungary,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",16000,Logistics
1991,Germany,48404242,Import,Canada,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
1991,Germany,46116092,Import,Yugoslavia (...1991),847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",NA,Mining
1991,Germany,45992021,Import,"China, Hong Kong SAR",8704,Vehicles; for the transport of goods,NA,Logistics
1991,Guyana,47393094,Import,USA,8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",NA,Agriculture
1991,Iceland,46366598,Import,Germany,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
1991,India,49700794,Import,Brazil,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
1991,India,99965267,Export,Philippines,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",2431,Agriculture
1991,Indonesia,49224101,Import,Canada,8428,"Lifting, handling, loading or unloading machinery (eg lifts, escalators, conveyors, teleferics)",NA,Logistics
1991,Jamaica,49914803,Import,Canada,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,NA,Logistics
1991,Japan,99102001,Export,"China, Hong Kong SAR",8701,Tractors; (other than tractors of heading no 8709),50136114,Logistics
1991,Japan,53379767,Export,Indonesia,841710,"Furnaces and ovens; non-electric, for the roasting, melting or other heat-treatment of ores, pyrites or of metals, for industrial or laboratory use",4354978,Mining
1991,Japan,96233570,Export,Guinea,8704,Vehicles; for the transport of goods,4161271,Logistics
1991,Japan,51571028,Export,China,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",613770,Agriculture
1991,Japan,51458844,Export,USA,847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",645862,Mining
1991,Japan,99759942,Export,Dem. People's Rep. of Korea,847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",119098,Mining
1991,Madagascar,45982580,Import,"Areas, nes",9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",NA,Logistics
1991,Malawi,48656057,Import,"Areas, nes",8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,NA,Logistics
1991,Malaysia,49089417,Import,Canada,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
1991,Malaysia,46743042,Import,Thailand,8434,Milking machines and dairy machinery,NA,Agriculture
1991,Mexico,98204262,Export,Haiti,8704,Vehicles; for the transport of goods,5138,Logistics
1991,Mexico,52823222,Export,Guatemala,8428,"Lifting, handling, loading or unloading machinery (eg lifts, escalators, conveyors, teleferics)",218217,Logistics
1991,New Zealand,99264609,Export,Australia,8701,Tractors; (other than tractors of heading no 8709),340239,Logistics
1991,New Zealand,100438962,Export,Fiji,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",52942,Agriculture
1991,Oman,53979519,Export,Qatar,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,12174,Logistics
1991,Paraguay,49949094,Import,Argentina,8428,"Lifting, handling, loading or unloading machinery (eg lifts, escalators, conveyors, teleferics)",NA,Logistics
1991,Portugal,98643141,Export,Guinea,8704,Vehicles; for the transport of goods,199090,Logistics
1991,Portugal,50099763,Export,Mauritania,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",968,Agriculture
1991,Rep. of Korea,49037343,Import,Japan,8428,"Lifting, handling, loading or unloading machinery (eg lifts, escalators, conveyors, teleferics)",NA,Logistics
1991,Rep. of Korea,44114495,Import,Japan,8704,Vehicles; for the transport of goods,NA,Logistics
1991,Romania,48329269,Import,"Areas, nes",8434,Milking machines and dairy machinery,NA,Agriculture
1991,Saudi Arabia,46664898,Import,Canada,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",NA,Agriculture
1991,Saudi Arabia,54763561,Export,Kuwait,843031,Coal or rock cutters and tunnelling machinery; self-propelled,18157,Agriculture
1991,Singapore,47046403,Import,Denmark,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",NA,Agriculture
1991,Singapore,45865900,Import,China,8701,Tractors; (other than tractors of heading no 8709),NA,Logistics
1991,Singapore,45349867,Import,China,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",NA,Mining
1991,Spain,54209535,Export,Morocco,841710,"Furnaces and ovens; non-electric, for the roasting, melting or other heat-treatment of ores, pyrites or of metals, for industrial or laboratory use",555844,Mining
1991,Spain,46405136,Import,Czechoslovakia (...1992),843039,Coal or rock cutters and tunnelling machinery; not self-propelled,NA,Agriculture
1991,Spain,49163396,Import,Germany,841710,"Furnaces and ovens; non-electric, for the roasting, melting or other heat-treatment of ores, pyrites or of metals, for industrial or laboratory use",NA,Mining
1991,Spain,99253543,Export,Germany,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",46027,Mining
1991,Sri Lanka,49076705,Import,USA,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,NA,Logistics
1991,Switzerland,46658324,Import,Singapore,8437,"Machines for cleaning, sorting, grading seed, grain, dried leguminous vegetables; machinery used in the milling industry for the working of cereals or dried leguminous vegetables, not farm type machinery",NA,Agriculture
1991,Switzerland,55225902,Export,Poland,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,5261,Logistics
1991,Switzerland,49551669,Import,China,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,NA,Logistics
1991,Switzerland,54292104,Export,Yemen,8428,"Lifting, handling, loading or unloading machinery (eg lifts, escalators, conveyors, teleferics)",3197,Logistics
1991,Thailand,46656907,Import,Japan,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",NA,Agriculture
1991,Thailand,45706603,Import,Australia,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",NA,Mining
1991,Trinidad and Tobago,46399121,Import,"Areas, nes",8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
1991,Tunisia,45137520,Import,Netherlands,8704,Vehicles; for the transport of goods,NA,Logistics
1991,Türkiye,46527117,Import,United Kingdom,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
1991,USA,54908813,Export,Côte d'Ivoire,8428,"Lifting, handling, loading or unloading machinery (eg lifts, escalators, conveyors, teleferics)",1260052,Logistics
1991,USA,46394191,Import,Israel,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",NA,Agriculture
1991,USA,96899912,Export,Mexico,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",20432284,Logistics
1991,USA,100492256,Export,China,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",174355,Agriculture
